Hips_quat,Hips_accel,Spine_quat,Spine_accel,Spine1_quat,Spine1_accel,Spine2_quat,Spine2_accel,Spine3_quat,Spine3_accel,Neck_quat,Neck_accel,Head_quat,Head_accel,RightShoulder_quat,RightShoulder_accel,RightArm_quat,RightArm_accel,RightForeArm_quat,RightForeArm_accel,RightHand_quat,RightHand_accel,LeftShoulder_quat,LeftShoulder_accel,LeftArm_quat,LeftArm_accel,LeftForeArm_quat,LeftForeArm_accel,LeftHand_quat,LeftHand_accel,RightUpLeg_quat,RightUpLeg_accel,RightLeg_quat,RightLeg_accel,RightFoot_quat,RightFoot_accel,LeftUpLeg_quat,LeftUpLeg_accel,LeftLeg_quat,LeftLeg_accel,LeftFoot_quat,LeftFoot_accel
0.727449 0.252226 0.157032 0.618499,-0.957149 9.623242 -1.946296,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.415713 -0.48749 -0.442873 0.627216,9.788727 -0.780527 1.874719,NaN NaN NaN NaN,NaN NaN NaN,-0.119353 0.206143 0.68837 0.685133,-4.041768 1.18358 8.751491,NaN NaN NaN NaN,NaN NaN NaN,-0.594296 0.278113 -0.740682 -0.144416,9.424258 -2.939771 1.252498,-0.054507 0.564379 0.426395 0.704764,-8.099243 3.94311 3.621066,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.566751 -0.140005 -0.800212 0.137305,-8.435328 4.104085 3.021854,0.519519 0.005326 -0.849861 -0.088361,-8.740343 -1.138367 4.622664,NaN NaN NaN NaN,NaN NaN NaN,-0.198372 0.747331 0.235999 0.588599,-9.92385 0.277792 -1.836104,0.676282 -0.380304 -0.599379 -0.196864,-9.490517 0.777585 -2.764442,0.041642 0.514832 0.519392 0.680768,-6.229595 5.395022 4.869615,0.393439 -0.401219 -0.460523 0.68713,1.877867 8.735136 3.521935,-0.509031 -0.612998 -0.408665 0.445101,8.368481 0.527197 -0.868938,0.64676 0.285444 -0.705591 -0.04863,-10.737086 -2.817765 -4.920231
0.728243 0.253071 0.157234 0.617167,-1.288338 9.76458 -1.942276,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.415926 -0.488032 -0.442404 0.626984,9.876356 -0.89786 1.688613,NaN NaN NaN NaN,NaN NaN NaN,-0.119816 0.20596 0.688629 0.684847,-4.06558 1.195238 8.745986,NaN NaN NaN NaN,NaN NaN NaN,-0.594139 0.276967 -0.741263 -0.144286,9.3552 -2.770677 1.204721,-0.055488 0.564463 0.42661 0.70449,-8.023545 3.870249 3.606337,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.566968 -0.139193 -0.800103 0.137869,-8.547908 3.948392 2.877762,0.519604 0.005039 -0.849854 -0.087946,-8.835626 -1.08383 4.588167,NaN NaN NaN NaN,NaN NaN NaN,-0.197706 0.747163 0.235638 0.589181,-9.975025 0.158368 -1.846361,0.675578 -0.381906 -0.598703 -0.198235,-9.509379 0.845292 -2.649739,0.041864 0.515489 0.519061 0.680511,-6.269381 5.483922 4.835263,0.393414 -0.401522 -0.460673 0.686867,1.920477 9.060545 3.606707,-0.510656 -0.606397 -0.412883 0.448376,8.305295 1.438411 -1.488382,0.691561 0.275471 -0.663941 -0.071005,-13.364864 0.160977 -4.329236
0.729424 0.253554 0.157127 0.615599,-1.365446 9.811501 -2.208501,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.415648 -0.488359 -0.441966 0.627223,9.864732 -0.890678 1.706385,NaN NaN NaN NaN,NaN NaN NaN,-0.120507 0.205873 0.688976 0.684403,-4.27041 1.136636 8.687726,NaN NaN NaN NaN,NaN NaN NaN,-0.594202 0.275891 -0.741674 -0.143971,9.327427 -2.666422 1.115255,-0.056579 0.564641 0.426582 0.704278,-8.017462 3.859414 3.600148,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.567299 -0.139734 -0.799841 0.137474,-8.651197 3.931121 2.904934,0.519673 0.005194 -0.849858 -0.087495,-8.919694 -1.070514 4.560923,NaN NaN NaN NaN,NaN NaN NaN,-0.196278 0.747097 0.234479 0.590204,-9.752038 0.317732 -1.917381,0.674731 -0.384698 -0.597113 -0.200506,-9.343381 1.440409 -2.699301,0.042286 0.516808 0.518529 0.679888,-6.180209 5.321408 4.731814,0.393533 -0.401752 -0.460618 0.686701,1.59283 8.757429 3.512816,-0.509053 -0.603644 -0.414025 0.452838,8.570828 3.199828 -2.573151,0.728934 0.26664 -0.625267 -0.081234,-16.03995 1.795363 -2.841628
0.730474 0.253477 0.156776 0.614474,-1.360184 9.787081 -2.430656,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.415183 -0.488378 -0.44176 0.62766,9.667388 -0.744512 1.938919,NaN NaN NaN NaN,NaN NaN NaN,-0.121226 0.205795 0.689383 0.683889,-4.311535 1.036856 8.674241,NaN NaN NaN NaN,NaN NaN NaN,-0.594367 0.274543 -0.742159 -0.143369,9.278986 -2.425851 1.146335,-0.057819 0.564737 0.426432 0.704191,-8.058358 3.873895 3.636656,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.567525 -0.140202 -0.799656 0.137147,-8.679239 4.026448 3.129689,0.519633 0.005469 -0.849913 -0.087178,-8.903136 -1.066329 4.591051,NaN NaN NaN NaN,NaN NaN NaN,-0.194326 0.747144 0.232802 0.591453,-9.819428 0.584681 -1.830987,0.673836 -0.38714 -0.595907 -0.202393,-9.487825 0.94278 -2.990604,0.043094 0.519216 0.517858 0.678514,-6.125741 5.238502 4.726973,0.393812 -0.402231 -0.459919 0.686729,1.311651 8.492577 3.485889,-0.507556 -0.598367 -0.421912 0.45424,8.643565 3.135498 -4.743271,0.75655 0.262168 -0.59372 -0.079982,-17.752926 1.108103 -1.903914
0.730997 0.252662 0.156216 0.61433,-1.335785 9.67618 -2.560137,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.415487 -0.488537 -0.441658 0.627408,9.621102 -0.724806 1.960363,NaN NaN NaN NaN,NaN NaN NaN,-0.121918 0.205858 0.689765 0.683361,-4.353382 1.005327 8.644571,NaN NaN NaN NaN,NaN NaN NaN,-0.594556 0.273454 -0.742514 -0.142829,9.232814 -2.178047 1.209377,-0.05903 0.564782 0.426169 0.704214,-8.099528 3.867311 3.64742,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.567724 -0.139408 -0.799533 0.13785,-8.595192 3.892889 3.196289,0.51951 0.005745 -0.850022 -0.086826,-8.731905 -0.983085 4.643881,NaN NaN NaN NaN,NaN NaN NaN,-0.192207 0.74703 0.231015 0.592988,-9.918762 0.562436 -1.667375,0.672111 -0.390522 -0.59458 -0.20551,-9.605447 0.639886 -2.446667,0.044203 0.522268 0.517007 0.676746,-6.565882 5.861152 4.618214,0.394175 -0.402876 -0.458652 0.68699,1.046965 8.253771 3.441496,-0.508944 -0.591357 -0.435037 0.449462,8.614394 1.622673 -5.753307,0.774129 0.262349 -0.571456 -0.073043,-16.828198 -0.82993 -2.257238
0.731245 0.251101 0.155411 0.614878,-0.908923 9.768007 -2.306637,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.415943 -0.488437 -0.441805 0.62708,9.76913 -0.859065 1.865946,NaN NaN NaN NaN,NaN NaN NaN,-0.122619 0.205973 0.690114 0.682848,-4.371123 0.997475 8.58574,NaN NaN NaN NaN,NaN NaN NaN,-0.594727 0.272849 -0.742683 -0.142394,9.252341 -1.968749 1.183689,-0.059988 0.564741 0.4258 0.704389,-8.22012 3.870535 3.588709,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.567921 -0.139084 -0.79935 0.138426,-8.604576 3.616955 3.252621,0.519415 0.00631 -0.850118 -0.086415,-8.636556 -1.041677 4.616167,NaN NaN NaN NaN,NaN NaN NaN,-0.189341 0.747073 0.228257 0.59492,-9.197261 1.055257 -2.04048,0.668952 -0.397249 -0.591271 -0.212358,-9.32131 3.327659 -0.800156,0.044773 0.52392 0.516396 0.675898,-6.895994 7.005521 3.787483,0.394452 -0.403832 -0.457235 0.687215,1.51245 8.250612 3.304593,-0.512509 -0.584671 -0.448477 0.440866,9.901884 0.002675 -4.661916,0.785972 0.263582 -0.555364 -0.065897,-12.43117 -2.336739 -3.121229
0.730274 0.249296 0.155186 0.616821,-0.278613 9.684132 -1.598918,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.4161 -0.487658 -0.442417 0.62715,9.692967 -0.891666 1.977496,NaN NaN NaN NaN,NaN NaN NaN,-0.123298 0.206184 0.690306 0.682468,-4.536688 0.922173 8.660349,NaN NaN NaN NaN,NaN NaN NaN,-0.594879 0.272665 -0.7427 -0.142018,9.309462 -1.713938 1.224229,-0.060451 0.564659 0.425248 0.704748,-8.336177 3.882069 3.575454,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.568036 -0.139696 -0.799152 0.138481,-8.551298 3.512236 3.47107,0.519449 0.006626 -0.850119 -0.086182,-8.445124 -1.122864 4.688284,NaN NaN NaN NaN,NaN NaN NaN,-0.186679 0.747672 0.225291 0.596138,-8.477839 2.960376 -2.590247,0.667404 -0.401971 -0.588169 -0.216904,-8.987592 5.306886 -0.708799,0.044717 0.524284 0.516178 0.675786,-6.763167 6.426738 4.055302,0.395201 -0.405178 -0.455396 0.687212,2.256133 8.898318 3.371114,-0.518776 -0.574051 -0.465271 0.429953,9.774492 -0.780768 -1.740219,0.798633 0.261109 -0.538723 -0.061521,-7.745618 -2.988985 -4.844869
0.728868 0.248143 0.155304 0.618916,0.065809 9.05338 -1.378687,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.416644 -0.487002 -0.443011 0.62688,9.476578 -0.785084 1.978595,NaN NaN NaN NaN,NaN NaN NaN,-0.123739 0.206482 0.690299 0.682306,-4.664562 0.820219 8.722828,NaN NaN NaN NaN,NaN NaN NaN,-0.59497 0.273325 -0.74238 -0.142041,9.421407 -1.59643 1.274635,-0.060347 0.564515 0.424523 0.705309,-8.513556 3.873259 3.438198,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.568034 -0.139856 -0.799026 0.139051,-8.510855 3.414404 3.624892,0.519557 0.00672 -0.850057 -0.086127,-8.252765 -1.217282 4.676926,NaN NaN NaN NaN,NaN NaN NaN,-0.186342 0.747952 0.224716 0.59611,-9.04997 3.502384 -2.311037,0.669196 -0.395338 -0.592914 -0.210563,-9.822397 2.630099 -1.168732,0.0443 0.523708 0.516198 0.676245,-6.737225 6.563501 4.087471,0.395737 -0.40671 -0.454214 0.686782,2.771996 9.76642 3.376299,-0.522865 -0.568662 -0.473889 0.422688,10.211799 -0.698939 -0.566137,0.813839 0.24971 -0.521164 -0.060821,-7.606171 -3.974831 -6.577395
0.728813 0.248371 0.155451 0.618852,-0.323707 8.974227 -1.296383,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.417722 -0.486738 -0.443358 0.626121,9.469825 -0.846257 1.579232,NaN NaN NaN NaN,NaN NaN NaN,-0.123802 0.206799 0.69004 0.68246,-4.712909 0.912133 8.640375,NaN NaN NaN NaN,NaN NaN NaN,-0.594868 0.274835 -0.741776 -0.14271,9.705659 -1.734773 1.285903,-0.059463 0.564477 0.423524 0.706015,-8.700032 3.853903 3.305242,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.5679 -0.139264 -0.799015 0.140252,-8.620454 3.279058 3.500823,0.519795 0.006347 -0.849901 -0.086262,-8.207423 -1.284722 4.739881,NaN NaN NaN NaN,NaN NaN NaN,-0.187739 0.747943 0.225908 0.595232,-9.140888 2.76371 -2.148856,0.669349 -0.393433 -0.594383 -0.209502,-8.917205 1.853449 -1.111037,0.04352 0.522399 0.51641 0.677145,-6.586659 6.147615 4.276167,0.396117 -0.408151 -0.454236 0.685692,2.408362 9.758927 3.005627,-0.517162 -0.574906 -0.466683 0.429224,10.630142 3.705874 -0.402237,0.828099 0.230674 -0.506913 -0.063877,-10.355503 -2.134665 -5.392274
0.729321 0.249024 0.155621 0.617948,-1.00282 9.226143 -1.588434,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.418356 -0.486622 -0.443449 0.625724,9.468607 -1.048432 1.441662,NaN NaN NaN NaN,NaN NaN NaN,-0.123537 0.206947 0.689592 0.682916,-4.664738 1.026074 8.567001,NaN NaN NaN NaN,NaN NaN NaN,-0.59448 0.276588 -0.741198 -0.143937,9.833598 -2.063062 1.392491,-0.057828 0.564627 0.422266 0.706784,-8.723144 3.906316 3.257962,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.567453 -0.139301 -0.799217 0.14087,-8.634492 3.131247 3.170257,0.52006 0.005502 -0.849725 -0.086455,-8.233836 -1.316585 4.794524,NaN NaN NaN NaN,NaN NaN NaN,-0.189603 0.747755 0.227986 0.594083,-9.607048 1.948169 -1.79542,0.670388 -0.393501 -0.593221 -0.209344,-9.537529 2.512204 -1.499381,0.042701 0.520943 0.516632 0.678149,-6.451926 5.899933 4.415997,0.397303 -0.410238 -0.454629 0.683496,1.535532 9.833824 3.297041,-0.510651 -0.578685 -0.462167 0.436762,8.107001 4.584251 -2.359651,0.838367 0.214812 -0.496688 -0.065549,-11.904239 1.995255 -1.886155
0.730694 0.249734 0.15516 0.616153,-1.283224 9.641678 -2.008158,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.418509 -0.487214 -0.442853 0.625583,9.403518 -1.015959 1.454851,NaN NaN NaN NaN,NaN NaN NaN,-0.123033 0.206913 0.689021 0.683594,-4.420044 1.152038 8.608594,NaN NaN NaN NaN,NaN NaN NaN,-0.593715 0.278171 -0.740878 -0.145683,9.606002 -2.462282 1.62599,-0.055911 0.564878 0.421214 0.707365,-8.462651 4.03883 3.331,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.56707 -0.140884 -0.799343 0.140124,-8.41513 3.276806 2.940282,0.52022 0.004013 -0.849599 -0.086806,-8.268703 -1.285035 4.818589,NaN NaN NaN NaN,NaN NaN NaN,-0.191243 0.747327 0.230244 0.593225,-9.801541 0.220013 -1.621409,0.672079 -0.388774 -0.596008 -0.204791,-9.385052 1.153472 -2.272863,0.0419 0.519596 0.516826 0.679084,-6.476784 5.765924 4.477182,0.397708 -0.411974 -0.455683 0.681512,1.450059 9.401175 3.731759,-0.521689 -0.567755 -0.475945 0.423049,8.576893 1.138005 -6.474272,0.84463 0.204486 -0.491392 -0.057617,-11.439816 2.957345 -0.125428
0.731652 0.249798 0.154346 0.615194,-1.063969 10.227878 -1.935487,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.419034 -0.487949 -0.442256 0.62508,9.608191 -0.883536 1.583539,NaN NaN NaN NaN,NaN NaN NaN,-0.122724 0.206864 0.688417 0.684273,-4.08664 1.149284 8.582145,NaN NaN NaN NaN,NaN NaN NaN,-0.593033 0.279273 -0.740684 -0.147328,9.326379 -2.744978 1.693358,-0.054269 0.565092 0.420671 0.707645,-8.171713 4.139511 3.316109,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.566981 -0.143386 -0.799258 0.13842,-8.455498 3.780599 3.118824,0.520355 0.002513 -0.849488 -0.087152,-8.429443 -1.146173 4.841396,NaN NaN NaN NaN,NaN NaN NaN,-0.19119 0.747429 0.230672 0.592948,-9.566995 -0.446773 -1.942352,0.672304 -0.389306 -0.595227 -0.205311,-9.247547 1.04953 -2.673491,0.041247 0.518487 0.516973 0.67986,-6.494253 5.657841 4.529192,0.397041 -0.413206 -0.456586 0.680551,2.525564 8.356633 3.339856,-0.529681 -0.55934 -0.489009 0.409202,10.171446 -2.461663 -7.027579,0.847505 0.192503 -0.493145 -0.038551,-10.548107 1.934828 -0.651722
0.73091 0.249479 0.154177 0.616247,-0.655512 9.855437 -2.130469,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.41928 -0.487947 -0.442217 0.624945,9.838156 -0.867855 1.782122,NaN NaN NaN NaN,NaN NaN NaN,-0.122666 0.207168 0.687859 0.684752,-4.10018 1.144579 8.611158,NaN NaN NaN NaN,NaN NaN NaN,-0.592555 0.279668 -0.740734 -0.148248,9.297784 -2.786243 1.607434,-0.053251 0.565228 0.420703 0.707594,-8.068748 4.130101 3.357063,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.566541 -0.145214 -0.799495 0.136934,-8.361009 4.208097 3.187293,0.520317 0.001211 -0.849471 -0.087563,-8.618133 -1.103219 4.72442,NaN NaN NaN NaN,NaN NaN NaN,-0.190223 0.747809 0.230076 0.593011,-9.665508 0.02317 -1.804804,0.672357 -0.390058 -0.594499 -0.205819,-9.335864 1.700676 -2.672753,0.040816 0.517642 0.517083 0.680445,-6.442833 5.55988 4.617082,0.396833 -0.414342 -0.456368 0.680127,2.829689 8.164491 3.52818,-0.532402 -0.560875 -0.490656 0.401526,9.13884 1.4495 4.937153,0.847335 0.17671 -0.500622 -0.013201,-11.214753 -0.087065 -1.889647
0.730315 0.249351 0.154235 0.616989,-0.862728 9.602429 -1.824268,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.419769 -0.487693 -0.442389 0.624692,9.868051 -0.877931 1.897956,NaN NaN NaN NaN,NaN NaN NaN,-0.122911 0.207729 0.687391 0.685008,-4.203387 1.225568 8.698448,NaN NaN NaN NaN,NaN NaN NaN,-0.592386 0.279339 -0.740995 -0.148239,9.276507 -2.648275 1.458802,-0.053072 0.565117 0.421365 0.707303,-8.071272 4.075858 3.323288,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.566162 -0.145518 -0.799807 0.136362,-8.337985 4.33601 3.053106,0.520105 0.000413 -0.849564 -0.087926,-8.7901 -0.95171 4.714885,NaN NaN NaN NaN,NaN NaN NaN,-0.189196 0.748056 0.229217 0.593361,-9.864345 0.561264 -1.807011,0.672542 -0.389137 -0.595276 -0.20471,-9.481765 1.166194 -2.90241,0.040636 0.517177 0.51705 0.680835,-6.335538 5.479926 4.754192,0.397218 -0.415499 -0.455627 0.679693,2.154137 8.618874 3.278625,-0.526124 -0.564751 -0.488485 0.406979,10.904355 -2.231545 -3.063398,0.842614 0.158446 -0.514489 0.014028,-12.559544 0.019198 -1.447917
0.730463 0.248935 0.15402 0.617036,-1.135648 9.68035 -1.720249,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.420926 -0.487309 -0.442668 0.624016,9.872864 -1.036946 1.616372,NaN NaN NaN NaN,NaN NaN NaN,-0.12329 0.208335 0.687075 0.685072,-4.514689 1.1635 8.762659,NaN NaN NaN NaN,NaN NaN NaN,-0.592495 0.278561 -0.741323 -0.147627,9.417619 -2.390991 1.22058,-0.053333 0.564949 0.422122 0.706966,-8.136039 3.880948 3.240368,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.565785 -0.1448 -0.800174 0.136537,-8.55273 4.239022 3.016481,0.519867 0.000369 -0.849689 -0.088133,-8.939431 -0.918393 4.644911,NaN NaN NaN NaN,NaN NaN NaN,-0.188562 0.748132 0.228641 0.593688,-9.979071 0.841042 -1.68854,0.672188 -0.390238 -0.594628 -0.205655,-9.543607 1.22566 -3.005767,0.040739 0.51741 0.516883 0.680779,-6.257989 5.38912 4.748591,0.396976 -0.416616 -0.455375 0.679319,1.730733 8.789793 2.850036,-0.511865 -0.580685 -0.471973 0.421949,6.870412 1.101034 -2.538744,0.831962 0.140992 -0.534723 0.045074,-13.474066 1.977096 -0.107238
0.731088 0.248122 0.153659 0.616713,-1.054163 9.816176 -1.914666,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.42142 -0.48686 -0.442878 0.623885,9.839596 -1.027458 1.385286,NaN NaN NaN NaN,NaN NaN NaN,-0.123666 0.208969 0.686882 0.685005,-4.535579 1.163095 8.700921,NaN NaN NaN NaN,NaN NaN NaN,-0.592672 0.277867 -0.741556 -0.147052,9.518606 -2.218055 1.075807,-0.053686 0.564839 0.422642 0.706717,-8.283478 3.750345 3.196153,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.5654 -0.144521 -0.800496 0.136537,-8.638591 4.017535 3.00313,0.519572 0.000828 -0.849848 -0.08833,-9.006729 -1.018201 4.634777,NaN NaN NaN NaN,NaN NaN NaN,-0.188463 0.748043 0.228386 0.593931,-9.945857 0.443519 -1.897317,0.671578 -0.391337 -0.594209 -0.206772,-9.560082 1.467357 -3.127993,0.041124 0.518328 0.516622 0.680255,-6.307649 5.461527 4.680768,0.397178 -0.418488 -0.454654 0.678532,1.594383 8.919734 3.074761,-0.508309 -0.589345 -0.463299 0.423851,7.929517 1.150527 -3.003527,0.81496 0.131768 -0.558962 0.077712,-13.956373 1.419225 0.852793
0.731629 0.246962 0.153178 0.616657,-0.932735 9.885773 -2.057868,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.42133 -0.486569 -0.443005 0.624081,9.697565 -0.795109 1.570237,NaN NaN NaN NaN,NaN NaN NaN,-0.123911 0.2095 0.686712 0.684969,-4.718938 1.115606 8.683432,NaN NaN NaN NaN,NaN NaN NaN,-0.592952 0.277173 -0.741667 -0.146673,9.573258 -2.105954 1.099901,-0.053788 0.564905 0.422732 0.706603,-8.394159 3.689409 3.196363,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.565141 -0.144851 -0.800674 0.136215,-8.721161 3.971311 3.149461,0.519234 0.001492 -0.850021 -0.08865,-8.961891 -1.117883 4.56411,NaN NaN NaN NaN,NaN NaN NaN,-0.188175 0.747985 0.227693 0.59436,-9.652793 -0.032148 -1.723029,0.670759 -0.392786 -0.593633 -0.20833,-9.179882 1.193283 -3.333874,0.041928 0.520155 0.516315 0.679044,-6.269178 5.236867 4.673762,0.397037 -0.420158 -0.453744 0.678192,1.712826 9.479458 3.308426,-0.506575 -0.593027 -0.45978 0.424621,7.265217 -1.124628 -5.766059,0.791694 0.129252 -0.58699 0.109351,-13.431579 0.660567 0.449003
0.732222 0.245866 0.152348 0.616596,-0.660397 10.089397 -2.07745,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.421704 -0.486571 -0.443123 0.623744,9.678846 -0.669252 1.7785,NaN NaN NaN NaN,NaN NaN NaN,-0.124014 0.210013 0.686513 0.684993,-4.648814 1.160093 8.712525,NaN NaN NaN NaN,NaN NaN NaN,-0.593263 0.27675 -0.741566 -0.146724,9.562451 -1.926053 1.215574,-0.053615 0.565078 0.42243 0.706658,-8.410497 3.723985 3.249192,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.564855 -0.145373 -0.800834 0.135907,-8.651717 3.865103 3.255401,0.518816 0.00194 -0.85021 -0.089268,-8.81614 -1.190201 4.58685,NaN NaN NaN NaN,NaN NaN NaN,-0.187107 0.7481 0.225909 0.595233,-9.872414 -0.052995 -1.651015,0.669325 -0.39439 -0.593506 -0.210264,-9.53573 0.867678 -2.73009,0.043078 0.522498 0.515997 0.677412,-6.440803 5.764676 4.483409,0.395432 -0.421681 -0.453466 0.678371,2.321366 9.34658 3.204989,-0.504331 -0.60526 -0.444935 0.425844,8.252518 0.089657 -3.226212,0.763081 0.131111 -0.617152 0.140145,-12.813109 0.215468 0.250269
0.731765 0.244527 0.151758 0.617815,-0.71191 10.113331 -1.98136,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.422541 -0.486534 -0.443416 0.622997,9.805887 -0.826102 1.845002,NaN NaN NaN NaN,NaN NaN NaN,-0.124151 0.210451 0.68623 0.685117,-4.640615 1.178765 8.688595,NaN NaN NaN NaN,NaN NaN NaN,-0.593397 0.276951 -0.741275 -0.147278,9.502688 -1.809832 1.353424,-0.053282 0.565251 0.422 0.706801,-8.417057 3.769163 3.254732,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.564588 -0.146293 -0.800936 0.135424,-8.562978 3.739476 3.266173,0.518372 0.002187 -0.850382 -0.090205,-8.685458 -1.274841 4.538754,NaN NaN NaN NaN,NaN NaN NaN,-0.185311 0.748384 0.223163 0.596473,-9.469881 0.651569 -1.92815,0.667356 -0.398508 -0.591457 -0.214489,-9.224086 2.178808 -1.863034,0.044292 0.524975 0.515676 0.675661,-6.490237 5.865239 4.37503,0.393945 -0.423621 -0.452858 0.678434,2.446324 9.430913 3.046016,-0.503854 -0.612353 -0.434714 0.426824,9.422138 1.463634 0.293071,0.730334 0.134917 -0.648957 0.165121,-13.193161 -2.601396 -0.495826
0.73045 0.24298 0.151327 0.620083,-0.639208 9.767738 -1.730389,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.423522 -0.486215 -0.443914 0.622226,9.824784 -1.006328 1.759336,NaN NaN NaN NaN,NaN NaN NaN,-0.124301 0.210967 0.685783 0.685379,-4.695751 1.114312 8.657493,NaN NaN NaN NaN,NaN NaN NaN,-0.593434 0.277684 -0.740813 -0.148064,9.486161 -1.848662 1.385507,-0.052651 0.565533 0.421421 0.706968,-8.447951 3.783484 3.265649,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.564192 -0.147947 -0.80107 0.134489,-8.558041 3.710812 3.242875,0.517959 0.002048 -0.850512 -0.091344,-8.50886 -1.237128 4.542003,NaN NaN NaN NaN,NaN NaN NaN,-0.183515 0.748717 0.220592 0.597565,-9.438811 1.372628 -1.712472,0.666077 -0.399847 -0.591415 -0.216085,-9.534293 2.302606 -1.550211,0.045372 0.527183 0.515369 0.674102,-6.643698 6.253376 4.236941,0.391767 -0.425524 -0.452848 0.678511,2.304803 9.295214 2.976793,-0.502978 -0.618067 -0.425759 0.428644,7.940184 -0.737934 -3.139621,0.6948 0.139147 -0.681623 0.182432,-13.132852 -2.268928 -0.465082
